"","state","week","total_cases","total_deaths","total_cases_us","total_deaths_us","total_cases_state_all_weeks","total_deaths_state_all_weeks","percentage_cases_spatial","percentage_deaths_spatial","percentage_cases_bar","percentage_deaths_bar"
"1849","Utah",14,722122,5540,82613109,2473036,110851319,608662,0.874100985595398,0.224016148572039,0.65143293423509,0.910193177822831
"1850","Utah",15,851613,5765,89958441,2613757,110851319,608662,0.946673809075904,0.22056373258876,0.76824796284111,0.947159507247044
"1851","Utah",16,1037582,6385,98283032,2744562,110851319,608662,1.05570817147766,0.232641856879167,0.936012317544007,1.04902228166043
"1852","Utah",17,1264825,7186,108710383,2877454,110851319,608662,1.16348132082287,0.249734661266522,1.14101032934033,1.18062241441063
"1853","Utah",18,1571733,8123,123742353,3032206,110851319,608662,1.27016576127335,0.267890769954284,1.41787487436212,1.33456663961279
"1854","Utah",19,2078701,9616,149140694,3242863,110851319,608662,1.39378525354053,0.296528098781848,1.87521539549746,1.57985877219212
"1855","Utah",20,2601908,11586,180323778,3537929,110851319,608662,1.44290898785406,0.327479720480541,2.34720526870772,1.90351952315078
"1856","Utah",21,3099933,14109,218484424,3967089,110851319,608662,1.41883478155862,0.355651209236798,2.79647822684004,2.31803529709428
"1857","Utah",22,4041559,18549,297414902,4959558,110851319,608662,1.35889593050721,0.374005102874087,3.64592774940278,3.04750419773207
"1858","Utah",23,4405560,20921,331246599,5536919,110851319,608662,1.32999403263307,0.377845513001003,3.97429641770884,3.43721145726199
"1859","Utah",24,4632603,22803,353902473,6107034,110851319,608662,1.30900554628224,0.373389111637499,4.17911400765561,3.74641426604585
"1860","Utah",25,4782889,24345,367750323,6540703,110851319,608662,1.3005805028212,0.372207696940222,4.31468839806949,3.99975684369979
"1861","Utah",26,4886398,25907,379269903,6856950,110851319,608662,1.28836956514316,0.377821042883498,4.40806482419934,4.25638531730254
"1862","Utah",27,4971642,26988,389709216,7073156,110851319,608662,1.27573118517166,0.381555277446164,4.48496422491824,4.4339879933362
"1863","Utah",28,5116348,28234,413555826,7388536,110851319,608662,1.23716017967548,0.382132536134357,4.61550484572944,4.63869931094762
"1864","Utah",29,5183301,28750,422815728,7515404,110851319,608662,1.22590070726981,0.382547631504574,4.67590376619695,4.72347542642715
"1865","Utah",30,5240862,29521,429112805,7628850,110851319,608662,1.2213250080011,0.386965269994822,4.72783007660919,4.85014671525411
"1866","Utah",31,5284661,29948,432772697,7733730,110851319,608662,1.22111700590946,0.387238758011981,4.7673415595533,4.9203005937614
"1867","Utah",32,5332641,30210,434955807,7800559,110851319,608662,1.22601903783756,0.387279937245523,4.81062476126243,4.96334583069093
"1868","Utah",33,5391436,30733,437380590,7853097,110851319,608662,1.23266466854416,0.391348788891822,4.86366427448644,5.04927200975254
"1869","Utah",34,5583703,31715,451183101,7948347,110851319,608662,1.23756917925878,0.399013782362547,5.03711011323194,5.21060950083955
"1870","Utah",35,5737791,32612,470282286,8038989,110851319,608662,1.22007380903137,0.405672902401036,5.17611432300594,5.35798193414407
"1871","Utah",36,5924173,33722,496698578,8212460,110851319,608662,1.19270987725679,0.410619960401634,5.34425124882817,5.54034915930352
"1872","Utah",37,6164327,34917,525106961,8480704,110851319,608662,1.17391835527391,0.411722894703081,5.56089639312276,5.73668144224545
"1873","Utah",38,6443229,36737,551080385,8831887,110851319,608662,1.16919948076178,0.415958673384295,5.81249646655084,6.03569797358797
"1874","Utah",39,6691551,38527,570984508,9178044,110851319,608662,1.17193214636219,0.419773537803915,6.0365100391814,6.32978566100726
"1875","Vermont",1,11262,616,13644993,786250,5580605,68450,0.0825357697142095,0.0783465818759936,0.201806076581303,0.899926953981008
"1876","Vermont",2,5535,318,7940175,474933,5580605,68450,0.0697087910530939,0.0669568128557081,0.0991827946969907,0.464572680788897
"1877","Vermont",3,5623,321,8896630,534045,5580605,68450,0.063203707471256,0.0601072943291296,0.100759684657846,0.468955441928415
"1878","Vermont",4,5741,324,9837494,582599,5580605,68450,0.0583583583380076,0.0556128657961995,0.102874150741721,0.473338203067933
"1879","Vermont",5,5878,330,10727153,623896,5580605,68450,0.054795526828041,0.0528934309564415,0.105329081703507,0.482103725346969
"1880","Vermont",6,6321,330,11646234,661268,5580605,68450,0.0542750557819807,0.0499041235928549,0.113267289120086,0.482103725346969
"1881","Vermont",7,6741,330,12570310,693159,5580605,68450,0.0536263624365668,0.0476081245428538,0.120793354842351,0.482103725346969
"1882","Vermont",8,6912,336,13688447,718836,5580605,68450,0.0504951365191391,0.0467422332771314,0.123857538743559,0.490869247626004
"1883","Vermont",9,7207,336,15271347,754416,5580605,68450,0.0471929555395474,0.0445377616593498,0.129143703953245,0.490869247626004
"1884","Vermont",10,7455,336,17321941,779487,5580605,68450,0.0430379020457349,0.043105273083451,0.133587666570202,0.490869247626004
"1885","Vermont",11,7734,336,19735326,808303,5580605,68450,0.0391886103122897,0.0415685702020158,0.138587124514278,0.490869247626004
"1886","Vermont",12,8073,336,22513159,840740,5580605,68450,0.0358590280466637,0.0399647929205224,0.144661734704391,0.490869247626004
"1887","Vermont",13,20456,754,75392468,2322210,5580605,68450,0.0271326838643882,0.0324690704113754,0.366555239082501,1.10153396639883
"1888","Vermont",14,21558,754,82613109,2473036,5580605,68450,0.0260951321902194,0.0304888404374219,0.386302202001396,1.10153396639883
"1889","Vermont",15,22381,754,89958441,2613757,5580605,68450,0.0248792661935971,0.028847364158183,0.401049706976215,1.10153396639883
"1890","Vermont",16,23588,754,98283032,2744562,5580605,68450,0.0240000735834035,0.0274725074529196,0.422678186325676,1.10153396639883
"1891","Vermont",17,25645,754,108710383,2877454,5580605,68450,0.0235902029707687,0.0262037203722457,0.459537989160673,1.10153396639883
"1892","Vermont",18,29297,757,123742353,3032206,5580605,68450,0.0236758064556927,0.0249653222769165,0.524978922536177,1.10591672753835
"1893","Vermont",19,40592,785,149140694,3242863,5580605,68450,0.0272172529919969,0.024207004736247,0.7273763328528,1.14682249817385
"1894","Vermont",20,57058,935,180323778,3537929,5580605,68450,0.0316419723637334,0.0264278904409896,1.02243394757378,1.36596055514974
"1895","Vermont",21,77119,1301,218484424,3967089,5580605,68450,0.0352972530435396,0.0327948276431409,1.38191110103654,1.90065741417093
"1896","Vermont",22,120129,2061,297414902,4959558,5580605,68450,0.0403910494034357,0.0415561225415652,2.15261606940466,3.01095690284879
"1897","Vermont",23,146640,2222,331246599,5536919,5580605,68450,0.0442691337639968,0.0401306213798685,2.62767208931648,3.24616508400292
"1898","Vermont",24,170147,2407,353902473,6107034,5580605,68450,0.0480773696091126,0.0394135680266395,3.04889882011001,3.51643535427319
"1899","Vermont",25,190698,2588,367750323,6540703,5580605,68450,0.0518552909605466,0.0395676122276153,3.41715638358207,3.78086194302411
"1900","Vermont",26,211598,2732,379269903,6856950,5580605,68450,0.0557908756603869,0.0398427872450579,3.79166774928525,3.99123447772096
"1901","Vermont",27,233999,2871,389709216,7073156,5580605,68450,0.0600445127784712,0.0405900845393485,4.19307584034348,4.19430241051863
"1902","Vermont",28,287715,3148,413555826,7388536,5580605,68450,0.0695710184481841,0.0426065461412112,5.15562380781295,4.59897735573411
"1903","Vermont",29,301414,3221,422815728,7515404,5580605,68450,0.0712873197564685,0.0428586407330863,5.40109898478749,4.70562454346238
"1904","Vermont",30,311150,3296,429112805,7628850,5580605,68450,0.0725100710989037,0.0432044148200581,5.57556035591123,4.81519357195033
"1905","Vermont",31,314897,3319,432772697,7733730,5580605,68450,0.072762677078032,0.0429159021584669,5.64270361367629,4.84879474068663
"1906","Vermont",32,316397,3328,434955807,7800559,5580605,68450,0.0727423326480614,0.0426636091080139,5.66958241982724,4.86194302410519
"1907","Vermont",33,317246,3337,437380590,7853097,5580605,68450,0.0725331684243235,0.0424927897872648,5.68479582410868,4.87509130752374
"1908","Vermont",34,322131,3371,451183101,7948347,5580605,68450,0.0713969559777462,0.0424113340799037,5.77233113614026,4.92476260043828
"1909","Vermont",35,333342,3408,470282286,8038989,5580605,68450,0.0708812579004943,0.0423933905121651,5.97322333331243,4.97881665449233
"1910","Vermont",36,354490,3529,496698578,8212460,5580605,68450,0.0713692399578402,0.0429712899667091,6.35217866163257,5.15558802045289
"1911","Vermont",37,381043,3674,525106961,8480704,5580605,68450,0.0725648350336761,0.0433218751650806,6.82798728811661,5.36742147552958
"1912","Vermont",38,415441,3909,551080385,8831887,5580605,68450,0.075386642549435,0.0442600771499907,7.4443720707701,5.71073776479182
"1913","Vermont",39,449952,4232,570984508,9178044,5580605,68450,0.0788028385526705,0.0461100426191027,8.06278172348697,6.18261504747991
"1914","Virgin Islands",1,808,50,13644993,786250,1080485,11094,0.0059215860352585,0.00635930047694754,0.0747812325020708,0.450694068866054
"1915","Virgin Islands",2,413,29,7940175,474933,1080485,11094,0.00520139669465723,0.00610612444281614,0.0382235755239545,0.261402559942311
"1916","Virgin Islands",3,414,36,8896630,534045,1080485,11094,0.0046534474289703,0.00674100497149117,0.0383161265542789,0.324499729583559
"1917","Virgin Islands",4,414,36,9837494,582599,1080485,11094,0.00420838884374415,0.00617920731068883,0.0383161265542789,0.324499729583559
"1918","Virgin Islands",5,418,36,10727153,623896,1080485,11094,0.00389665366010907,0.00577019246797543,0.0386863306755762,0.324499729583559
"1919","Virgin Islands",6,427,36,11646234,661268,1080485,11094,0.00366642126544941,0.00544408621012963,0.0395192899484954,0.324499729583559
"1920","Virgin Islands",7,435,36,12570310,693159,1080485,11094,0.00346053518170992,0.00519361358649314,0.0402596981910901,0.324499729583559
"1921","Virgin Islands",8,454,36,13688447,718836,1080485,11094,0.00331666550632077,0.00500809642254979,0.0420181677672527,0.324499729583559
"1922","Virgin Islands",9,498,36,15271347,754416,1080485,11094,0.00326100899940261,0.00477190303493033,0.0460904131015239,0.324499729583559
"1923","Virgin Islands",10,671,36,17321941,779487,1080485,11094,0.00387369983537064,0.00461842211608404,0.0621017413476356,0.324499729583559
"1924","Virgin Islands",11,1167,36,19735326,808303,1080485,11094,0.00591325423253713,0.00445377537878741,0.108007052388511,0.324499729583559
"1925","Virgin Islands",12,1756,36,22513159,840740,1080485,11094,0.00779988272636461,0.0042819420986274,0.16251960924955,0.324499729583559
"1926","Virgin Islands",13,13211,161,75392468,2322210,1080485,11094,0.0175229705970098,0.00693305084380827,1.22269166161492,1.45123490174869
"1927","Virgin Islands",14,15433,226,82613109,2473036,1080485,11094,0.0186810546011529,0.00913856490564634,1.42834005099562,2.03713719127456
"1928","Virgin Islands",15,16628,248,89958441,2613757,1080485,11094,0.0184840908925934,0.00948825770720078,1.53893853223321,2.23544258157563
"1929","Virgin Islands",16,17212,260,98283032,2744562,1080485,11094,0.0175126872357784,0.00947327843204125,1.59298833394263,2.34360915810348
"1930","Virgin Islands",17,17394,272,108710383,2877454,1080485,11094,0.0160003115801735,0.0094528009830913,1.60983262146166,2.45177573463133
"1931","Virgin Islands",18,17962,286,123742353,3032206,1080485,11094,0.0145156444536011,0.00943207684438326,1.66240160668589,2.57797007391383
"1932","Virgin Islands",19,18920,299,149140694,3242863,1080485,11094,0.012686007750507,0.00922024766386986,1.75106549373661,2.695150531819
"1933","Virgin Islands",20,20407,299,180323778,3537929,1080485,11094,0.0113168658212119,0.00845127191642342,1.88868887582891,2.695150531819
"1934","Virgin Islands",21,23797,299,218484424,3967089,1080485,11094,0.010891851951881,0.00753701265587941,2.20243686862844,2.695150531819
"1935","Virgin Islands",22,27602,306,297414902,4959558,1080485,11094,0.00928063786124611,0.00616990465682627,2.55459353901257,2.75824770146025
"1936","Virgin Islands",23,30708,312,331246599,5536919,1080485,11094,0.00927043480376986,0.00563490273200674,2.84205703919999,2.81233098972418
"1937","Virgin Islands",24,32292,317,353902473,6107034,1080485,11094,0.00912454771119952,0.00519073579744275,2.98865787123375,2.85740039661078
"1938","Virgin Islands",25,33829,325,367750323,6540703,1080485,11094,0.0091989042250277,0.00496888484311243,3.13090880484227,2.92951144762935
"1939","Virgin Islands",26,35613,325,379269903,6856950,1080485,11094,0.0093898829615278,0.00473971663786377,3.2960198429409,2.92951144762935
"1940","Virgin Islands",27,36725,329,389709216,7073156,1080485,11094,0.0094236929721467,0.00465138899806536,3.39893658866157,2.96556697313863
"1941","Virgin Islands",28,39596,346,413555826,7388536,1080485,11094,0.00957452356142119,0.00468293042085739,3.66465059672277,3.11880295655309
"1942","Virgin Islands",29,40973,351,422815728,7515404,1080485,11094,0.00969050990458898,0.00467040760549932,3.79209336547939,3.1638723634397
"1943","Virgin Islands",30,42776,351,429112805,7628850,1080485,11094,0.00996847437353914,0.00460095558308264,3.95896287315419,3.1638723634397
"1944","Virgin Islands",31,45151,357,432772697,7733730,1080485,11094,0.0104329594526154,0.0046161425340683,4.1787715701745,3.21795565170362
"1945","Virgin Islands",32,48293,377,434955807,7800559,1080485,11094,0.0111029670653414,0.0048329869692672,4.4695669074536,3.39823327925005
"1946","Virgin Islands",33,50083,390,437380590,7853097,1080485,11094,0.0114506681697969,0.00496619359215861,4.63523325173418,3.51541373715522
"1947","Virgin Islands",34,57212,458,451183101,7948347,1080485,11094,0.012680439465307,0.00576220439293856,5.29502954691643,4.12835767081305
"1948","Virgin Islands",35,65548,526,470282286,8038989,1080485,11094,0.0139380116902808,0.00654311132904896,6.06653493570017,4.74130160447088
"1949","Virgin Islands",36,73000,633,496698578,8212460,1080485,11094,0.0146970422774192,0.00770780009887415,6.75622521367719,5.70578691184424
"1950","Virgin Islands",37,78849,784,525106961,8480704,1080485,11094,0.0150157978956977,0.00924451554965248,7.29755619004429,7.06688299981972
"1951","Virgin Islands",38,84400,883,551080385,8831887,1080485,11094,0.0153153700072268,0.00999786342375078,7.81130695937473,7.95925725617451
"1952","Virgin Islands",39,88996,935,570984508,9178044,1080485,11094,0.0155864123725052,0.0101873558244001,8.23667149474542,8.4279790877952
"1953","Virginia",1,199658,6950,13644993,786250,178937979,2910854,1.46323270374708,0.883942766295708,0.111579442841477,0.238761545580781
"1954","Virginia",2,142059,4988,7940175,474933,178937979,2910854,1.78911673861092,1.05025340416438,0.0793900773854163,0.171358645950639
"1955","Virginia",3,179841,5998,8896630,534045,178937979,2910854,2.02145081901799,1.12312632830567,0.100504655861794,0.206056366963097
"1956","Virginia",4,218149,7009,9837494,582599,178937979,2910854,2.2175261301303,1.20305733446161,0.121913190938632,0.240788442154777
"1957","Virginia",5,263789,8240,10727153,623896,178937979,2910854,2.45907744580505,1.32073294266993,0.147419235130626,0.283078436774912
"1958","Virginia",6,299455,8803,11646234,661268,178937979,2910854,2.57126037481301,1.33123030299364,0.167351280970933,0.302419839675916
"1959","Virginia",7,324450,9263,12570310,693159,178937979,2910854,2.58108193035812,1.3363456292135,0.181319808021303,0.318222762117234
"1960","Virginia",8,345927,9671,13688447,718836,178937979,2910854,2.52714570177318,1.34536945840219,0.193322290736278,0.332239267239099
"1961","Virginia",9,368475,10334,15271347,754416,178937979,2910854,2.41285199007003,1.36980127674917,0.205923304856371,0.355016088062129
